ds,trend,cap,floor,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,estacion_Invierno,estacion_Invierno_lower,estacion_Invierno_upper,estacion_Otoño,estacion_Otoño_lower,estacion_Otoño_upper,estacion_Primavera,estacion_Primavera_lower,estacion_Primavera_upper,estacion_Verano,estacion_Verano_lower,estacion_Verano_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,tmed_max,tmed_max_lower,tmed_max_upper,tmed_mean,tmed_mean_lower,tmed_mean_upper,tmed_min,tmed_min_lower,tmed_min_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-03-30,17.3226865603145,34.60000038146973,4.150000095367432,14.215680459424272,17.848634206104247,17.3226865603145,17.3226865603145,-1.3805677588099505,-1.3805677588099505,-1.3805677588099505,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-1.3860070015409518,-1.3860070015409518,-1.3860070015409518,0.016470420911183184,0.016470420911183184,0.016470420911183184,-2.8158536771885667,-2.8158536771885667,-2.8158536771885667,0.034497784235438,0.034497784235438,0.034497784235438,-0.02903442472935424,-0.02903442472935424,-0.02903442472935424,0.03447366746035572,0.03447366746035572,0.03447366746035572,0.0,0.0,0.0,15.94211880150455
2021-03-31,17.323166380800252,34.60000038146973,4.150000095367432,14.149509003227196,17.82292204057454,17.323166380800252,17.323166380800252,-1.3848042189740206,-1.3848042189740206,-1.3848042189740206,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-1.402087872552885,-1.402087872552885,-1.402087872552885,0.006693601424841511,0.006693601424841511,0.006693601424841511,-2.8158536771885667,-2.8158536771885667,-2.8158536771885667,0.028193732709846663,0.028193732709846663,0.028193732709846663,-0.018489561497394433,-0.018489561497394433,-0.018489561497394433,0.03577321507625871,0.03577321507625871,0.03577321507625871,0.0,0.0,0.0,15.938362161826232
2021-04-01,17.323646205437253,34.60000038146973,4.150000095367432,14.519578651778058,18.286635699156175,17.323646205437253,17.323646205437253,-0.8938385286837349,-0.8938385286837349,-0.8938385286837349,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-0.9568804578936383,-0.9568804578936383,-0.9568804578936383,-0.0066384436411574465,-0.0066384436411574465,-0.0066384436411574465,-2.3573142174633213,-2.3573142174633213,-2.3573142174633213,0.028193732709846663,0.028193732709846663,0.028193732709846663,0.026066042993092613,0.026066042993092613,0.026066042993092613,0.036975886216810874,0.036975886216810874,0.036975886216810874,0.0,0.0,0.0,16.42980767675352
2021-04-02,17.32412603422457,34.60000038146973,4.150000095367432,13.572680825222596,17.249701781862836,17.32412603422457,17.32412603422457,-1.9220993068016594,-1.9220993068016594,-1.9220993068016594,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-1.990847683605388,-1.990847683605388,-1.990847683605388,0.02091443593318284,0.02091443593318284,0.02091443593318284,-3.4272397314635423,-3.4272397314635423,-3.4272397314635423,0.03659914142397761,0.03659914142397761,0.03659914142397761,0.030683889695383444,0.030683889695383444,0.030683889695383444,0.03806448710834515,0.03806448710834515,0.03806448710834515,0.0,0.0,0.0,15.40202672742291
2021-04-03,17.324605867161267,34.60000038146973,4.150000095367432,13.318738266865136,17.067418336761584,17.324605867161267,17.324605867161267,-2.1144731173480635,-2.1144731173480635,-2.1144731173480635,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-2.1749244538051435,-2.1749244538051435,-2.1749244538051435,0.02802487013992545,0.02802487013992545,0.02802487013992545,-3.631035028901209,-3.631035028901209,-3.631035028901209,0.04920723445514666,0.04920723445514666,0.04920723445514666,0.02142540741762152,0.02142540741762152,0.02142540741762152,0.03902592903945827,0.03902592903945827,0.03902592903945827,0.0,0.0,0.0,15.210132749813203
2021-04-04,17.32508570424642,34.60000038146973,4.150000095367432,12.822336727901817,16.4950425209596,17.32508570424642,17.32508570424642,-2.684456173148766,-2.684456173148766,-2.684456173148766,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-2.72023899472046,-2.72023899472046,-2.72023899472046,0.0324688851619251,0.0324688851619251,0.0324688851619251,-4.174489533312935,-4.174489533312935,-4.174489533312935,0.04290318292955529,0.04290318292955529,0.04290318292955529,-0.004068275283229422,-0.004068275283229422,-0.004068275283229422,0.03985109685492392,0.03985109685492392,0.03985109685492392,0.0,0.0,0.0,14.640629531097654
2021-04-05,17.32556554547908,34.60000038146973,4.150000095367432,13.744259728782534,17.461942977898783,17.32556554547908,17.32556554547908,-1.8592416009703685,-1.8592416009703685,-1.8592416009703685,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-1.8731931342637251,-1.8731931342637251,-1.8731931342637251,0.0324688851619251,0.0324688851619251,0.0324688851619251,-3.3253423256876737,-3.3253423256876737,-3.3253423256876737,0.04080183576102939,0.04080183576102939,0.04080183576102939,-0.026583078596021287,-0.026583078596021287,-0.026583078596021287,0.040534611889377965,0.040534611889377965,0.040534611889377965,0.0,0.0,0.0,15.466323944508712
2021-04-06,17.326045390858326,34.60000038146973,4.150000095367432,13.64804682678687,17.443505362677755,17.326045390858326,17.326045390858326,-1.714610675076729,-1.714610675076729,-1.714610675076729,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-1.72665075320156,-1.72665075320156,-1.72665075320156,0.0324688851619251,0.0324688851619251,0.0324688851619251,-3.172495893099917,-3.172495893099917,-3.172495893099917,0.034497784235438,0.034497784235438,0.034497784235438,-0.029034424729369127,-0.029034424729369127,-0.029034424729369127,0.041074502854200536,0.041074502854200536,0.041074502854200536,0.0,0.0,0.0,15.611434715781597
2021-04-07,17.32652524038321,34.60000038146973,4.150000095367432,13.949618906998866,17.602420832106432,17.32652524038321,17.32652524038321,-1.5494206885845005,-1.5494206885845005,-1.5494206885845005,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-1.572402927588545,-1.572402927588545,-1.572402927588545,0.00936000365701252,0.00936000365701252,0.00936000365701252,-2.9856831187136157,-2.9856831187136157,-2.9856831187136157,0.025041716967064635,0.025041716967064635,0.025041716967064635,-0.018489561497372194,-0.018489561497372194,-0.018489561497372194,0.04147180050141662,0.04147180050141662,0.04147180050141662,0.0,0.0,0.0,15.777104551798708
2021-04-08,17.3270050940528,34.60000038146973,4.150000095367432,14.836167274323442,18.573190476605767,17.3270050940528,17.3270050940528,-0.5229099056534842,-0.5229099056534842,-0.5229099056534842,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-0.5907060222929872,-0.5907060222929872,-0.5907060222929872,0.01024881005192681,0.01024881005192681,0.01024881005192681,-2.0006723254759207,-2.0006723254759207,-2.0006723254759207,0.02083902263001286,0.02083902263001286,0.02083902263001286,0.02606604299299357,0.02606604299299357,0.02606604299299357,0.04173007364650947,0.04173007364650947,0.04173007364650947,0.0,0.0,0.0,16.804095188399316
2021-04-09,17.327484951866165,34.60000038146973,4.150000095367432,14.625114133718167,18.292714408766617,17.327484951866165,17.327484951866165,-0.8583117138821744,-0.8583117138821744,-0.8583117138821744,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-0.9308505288737178,-0.9308505288737178,-0.9308505288737178,0.012915212284097852,0.012915212284097852,0.012915212284097852,-2.3403312085260266,-2.3403312085260266,-2.3403312085260266,0.017686996867217152,0.017686996867217152,0.017686996867217152,0.03068388969536333,0.03068388969536333,0.03068388969536333,0.041854925296180234,0.041854925296180234,0.041854925296180234,0.0,0.0,0.0,16.46917323798399
2021-04-10,17.327964813822366,34.60000038146973,4.150000095367432,14.720113251104527,18.43031657000809,17.327964813822366,17.327964813822366,-0.6629702970862493,-0.6629702970862493,-0.6629702970862493,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-0.7262491726788504,-0.7262491726788504,-0.7262491726788504,0.020025646490840467,0.020025646490840467,0.020025646490840467,-2.1365362350123105,-2.1365362350123105,-2.1365362350123105,0.011382945341625778,0.011382945341625778,0.011382945341625778,0.02142540741759731,0.02142540741759731,0.02142540741759731,0.04185346817500384,0.04185346817500384,0.04185346817500384,0.0,0.0,0.0,16.664994516736115
2021-04-11,17.32844467992047,34.60000038146973,4.150000095367432,14.540216415887546,18.228577979541765,17.32844467992047,17.32844467992047,-0.9638790365476846,-0.9638790365476846,-0.9638790365476846,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-1.0015445601373067,-1.0015445601373067,-1.0015445601373067,0.027136063745011128,0.027136063745011128,0.027136063745011128,-2.425246091250529,-2.425246091250529,-2.425246091250529,0.017686996867217152,0.017686996867217152,0.017686996867217152,-0.0040682752832741104,-0.0040682752832741104,-0.0040682752832741104,0.04173379887289638,0.04173379887289638,0.04173379887289638,0.0,0.0,0.0,16.364565643372785
2021-04-12,17.32892455015954,34.60000038146973,4.150000095367432,14.98749719340674,18.551095736064475,17.32892455015954,17.32892455015954,-0.5064784969518679,-0.5064784969518679,-0.5064784969518679,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-0.5213999075148037,-0.5213999075148037,-0.5213999075148037,0.008471197262098199,0.008471197262098199,0.008471197262098199,-1.9327406136506906,-1.9327406136506906,-1.9327406136506906,0.02399103837279483,0.02399103837279483,0.02399103837279483,-0.026583078596008496,-0.026583078596008496,-0.026583078596008496,0.041504489158944384,0.041504489158944384,0.041504489158944384,0.0,0.0,0.0,16.822446053207674
2021-04-13,17.329404424538644,34.60000038146973,4.150000095367432,15.30877014503719,18.958144894530843,17.329404424538644,17.329404424538644,-0.2693876945202044,-0.2693876945202044,-0.2693876945202044,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-0.2815273815502324,-0.2815273815502324,-0.2815273815502324,0.00936000365701252,0.00936000365701252,0.00936000365701252,-1.6779967752870688,-1.6779967752870688,-1.6779967752870688,0.008230919578830091,0.008230919578830091,0.008230919578830091,-0.029034424729376566,-0.029034424729376566,-0.029034424729376566,0.041174111759404546,0.041174111759404546,0.041174111759404546,0.0,0.0,0.0,17.06001673001844
2021-04-14,17.329884303056843,34.60000038146973,4.150000095367432,15.221629441364676,18.84125706336955,17.329884303056843,17.329884303056843,-0.29825438444708896,-0.29825438444708896,-0.29825438444708896,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-0.32051563907893954,-0.32051563907893954,-0.32051563907893954,0.012915212284097852,0.012915212284097852,0.012915212284097852,-1.7289456401369785,-1.7289456401369785,-1.7289456401369785,0.016636318272947367,0.016636318272947367,0.016636318272947367,-0.018489561497349954,-0.018489561497349954,-0.018489561497349954,0.0407508161292005,0.0407508161292005,0.0407508161292005,0.0,0.0,0.0,17.031629918609756
2021-04-15,17.330364185713208,34.60000038146973,4.150000095367432,15.319539253823729,18.939262193756495,17.330364185713208,17.330364185713208,-0.2686033528979639,-0.2686033528979639,-0.2686033528979639,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-0.3349113634131453,-0.3349113634131453,-0.3349113634131453,0.01024881005192681,0.01024881005192681,0.01024881005192681,-1.7459283251503213,-1.7459283251503213,-1.7459283251503213,0.021889681184255272,0.021889681184255272,0.021889681184255272,0.026066042993005353,0.026066042993005353,0.026066042993005353,0.040241967522176056,0.040241967522176056,0.040241967522176056,0.0,0.0,0.0,17.061760832815246
2021-04-16,17.3308440725068,34.60000038146973,4.150000095367432,15.675562752808412,19.25023215038814,17.3308440725068,17.3308440725068,0.15418171719296556,0.15418171719296556,0.15418171719296556,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,0.0838439674339343,0.0838439674339343,0.0838439674339343,0.007582390867183879,0.007582390867183879,0.007582390867183879,-1.3213545593757166,-1.3213545593757166,-1.3213545593757166,0.018737665441473244,0.018737665441473244,0.018737665441473244,0.030683889695388517,0.030683889695388517,0.030683889695388517,0.039653860063642736,0.039653860063642736,0.039653860063642736,0.0,0.0,0.0,17.485025789699765
2021-04-17,17.331323963436677,34.60000038146973,4.150000095367432,15.201037771979545,18.878121111157924,17.331323963436677,17.331323963436677,-0.2541183218946024,-0.2541183218946024,-0.2541183218946024,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-0.3145352409510583,-0.3145352409510583,-0.3145352409510583,0.014692825073926462,0.014692825073926462,0.014692825073926462,-1.7289455591559915,-1.7289455591559915,-1.7289455591559915,0.02083902263001286,0.02083902263001286,0.02083902263001286,0.02142540741760595,0.02142540741760595,0.02142540741760595,0.03899151163884995,0.03899151163884995,0.03899151163884995,0.0,0.0,0.0,17.077205641542076
2021-04-18,17.331803858501914,34.60000038146973,4.150000095367432,15.456653029527876,19.12921295690545,17.331803858501914,17.331803858501914,0.030611687531138247,0.030611687531138247,0.030611687531138247,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-0.00357858251352825,-0.00357858251352825,-0.00357858251352825,0.015581631468840815,0.015581631468840815,0.015581631468840815,-1.406269604062193,-1.406269604062193,-1.406269604062193,0.008230919578830091,0.008230919578830091,0.008230919578830091,-0.004068275283155062,-0.004068275283155062,-0.004068275283155062,0.038258545327821546,0.038258545327821546,0.038258545327821546,0.0,0.0,0.0,17.362415546033052
2021-04-19,17.332283757701568,34.60000038146973,4.150000095367432,15.014628971978274,18.728596299664012,17.332283757701568,17.332283757701568,-0.3939937137738972,-0.3939937137738972,-0.3939937137738972,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-0.40486779412005974,-0.40486779412005974,-0.40486779412005974,0.027136063745011128,0.027136063745011128,0.027136063745011128,-1.8138598750135733,-1.8138598750135733,-1.8138598750135733,0.0029775466475085066,0.0029775466475085066,0.0029775466475085066,-0.026583078595995704,-0.026583078595995704,-0.026583078595995704,0.037457158942158286,0.037457158942158286,0.037457158942158286,0.0,0.0,0.0,16.93829004392767
2021-04-20,17.332763661034704,34.60000038146973,4.150000095367432,15.119525287670953,18.648408227552693,17.332763661034704,17.332763661034704,-0.4698622916387625,-0.4698622916387625,-0.4698622916387625,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-0.47741604796401926,-0.47741604796401926,-0.47741604796401926,0.022692057199297455,0.022692057199297455,0.022692057199297455,-1.8987749197000536,-1.8987749197000536,-1.8987749197000536,0.01978834403574305,0.01978834403574305,0.01978834403574305,-0.02903442472939146,-0.02903442472939146,-0.02903442472939146,0.03658818105464826,0.03658818105464826,0.03658818105464826,0.0,0.0,0.0,16.862901369395942
2021-04-21,17.333243568500393,34.60000038146973,4.150000095367432,14.44243637468205,18.04844986489026,17.333243568500393,17.333243568500393,-1.1350487116723966,-1.1350487116723966,-1.1350487116723966,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-1.1522103590329213,-1.1522103590329213,-1.1522103590329213,0.0324688851619251,0.0324688851619251,0.0324688851619251,-2.5780926858002617,-2.5780926858002617,-2.5780926858002617,0.014534971104421467,0.014534971104421467,0.014534971104421467,-0.01848956149732771,-0.01848956149732771,-0.01848956149732771,0.035651208857852376,0.035651208857852376,0.035651208857852376,0.0,0.0,0.0,16.198194856827996
2021-04-22,17.333810908868248,34.60000038146973,4.150000095367432,14.680502984600524,18.324839545104076,17.333810908868248,17.333810908868248,-0.8014941890889369,-0.8014941890889369,-0.8014941890889369,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-0.8622050524213984,-0.8622050524213984,-0.8622050524213984,0.02535845095518249,0.02535845095518249,0.02535845095518249,-2.2893823436761136,-2.2893823436761136,-2.2893823436761136,0.022940369798538737,0.022940369798538737,0.022940369798538737,0.026066042993033084,0.026066042993033084,0.026066042993033084,0.03464482033942853,0.03464482033942853,0.03464482033942853,0.0,0.0,0.0,16.53231671977931
2021-04-23,17.33437825500865,34.60000038146973,4.150000095367432,14.941345462901864,18.634185760826163,17.33437825500865,17.33437825500865,-0.678981117289939,-0.678981117289939,-0.678981117289939,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-0.7432318576921934,-0.7432318576921934,-0.7432318576921934,0.020025646490840467,0.020025646490840467,0.020025646490840467,-2.1535189200256535,-2.1535189200256535,-2.1535189200256535,0.011382945341625778,0.011382945341625778,0.011382945341625778,0.030683889695368394,0.030683889695368394,0.030683889695368394,0.033566850706885976,0.033566850706885976,0.033566850706885976,0.0,0.0,0.0,16.65539713771871
2021-04-24,17.33494560692006,34.60000038146973,4.150000095367432,14.654096246292914,18.31483549559843,17.33494560692006,17.33494560692006,-0.7296723001749478,-0.7296723001749478,-0.7296723001749478,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-0.7835124284040601,-0.7835124284040601,-0.7835124284040601,0.019136840095926116,0.019136840095926116,0.019136840095926116,-2.2044681087995186,-2.2044681087995186,-2.2044681087995186,0.022940369798538737,0.022940369798538737,0.022940369798538737,0.02142540741767389,0.02142540741767389,0.02142540741767389,0.03241472081143841,0.03241472081143841,0.03241472081143841,0.0,0.0,0.0,16.60527330674511
2021-04-25,17.335512964600923,34.60000038146973,4.150000095367432,15.034040283967723,18.67795230951905,17.335512964600923,17.335512964600923,-0.46104627077349214,-0.46104627077349214,-0.46104627077349214,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-0.48816379906394425,-0.48816379906394425,-0.48816379906394425,0.018248033701011822,0.018248033701011822,0.018248033701011822,-1.8987745957761015,-1.8987745957761015,-1.8987745957761015,0.013484292510151659,0.013484292510151659,0.013484292510151659,-0.004068275283199745,-0.004068275283199745,-0.004068275283199745,0.031185803573651933,0.031185803573651933,0.031185803573651933,0.0,0.0,0.0,16.87446669382743
2021-04-26,17.336080328049697,34.60000038146973,4.150000095367432,15.579675437450641,19.075758534764127,17.336080328049697,17.336080328049697,-0.03423339710905253,-0.03423339710905253,-0.03423339710905253,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-0.037528131667525354,-0.037528131667525354,-0.037528131667525354,-0.0066384436411574465,-0.0066384436411574465,-0.0066384436411574465,-1.4232524510375133,-1.4232524510375133,-1.4232524510375133,0.013484292510151659,0.013484292510151659,0.013484292510151659,-0.026583078596048908,-0.026583078596048908,-0.026583078596048908,0.02987781315452173,0.02987781315452173,0.02987781315452173,0.0,0.0,0.0,17.301846930940645
2021-04-27,17.336647697264834,34.60000038146973,4.150000095367432,15.371616859719648,19.20932108674029,17.336647697264834,17.336647697264834,-0.1556619329141465,-0.1556619329141465,-0.1556619329141465,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-0.1551167090634474,-0.1551167090634474,-0.1551167090634474,-0.0021944286191577945,-0.0021944286191577945,-0.0021944286191577945,-1.542133027712653,-1.542133027712653,-1.542133027712653,0.010332276767369687,0.010332276767369687,0.010332276767369687,-0.029034424729360523,-0.029034424729360523,-0.029034424729360523,0.028489200878661403,0.028489200878661403,0.028489200878661403,0.0,0.0,0.0,17.180985764350687
2021-04-28,17.337215072244796,34.60000038146973,4.150000095367432,15.479595733383755,18.97073923971195,17.337215072244796,17.337215072244796,-0.11714449839737436,-0.11714449839737436,-0.11714449839737436,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-0.12567447862040237,-0.12567447862040237,-0.12567447862040237,-0.011971265058071452,-0.011971265058071452,-0.011971265058071452,-1.508167333762016,-1.508167333762016,-1.508167333762016,0.015585649698691275,0.015585649698691275,0.015585649698691275,-0.018489561497297174,-0.018489561497297174,-0.018489561497297174,0.02701954172032516,0.02701954172032516,0.02701954172032516,0.0,0.0,0.0,17.220070573847423
2021-04-29,17.337782452988023,34.60000038146973,4.150000095367432,15.709807503168808,19.532578074460144,17.337782452988023,17.337782452988023,0.35068969895692875,0.35068969895692875,0.35068969895692875,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,0.29915376045505115,0.29915376045505115,0.29915376045505115,-0.018192892869899717,-0.018192892869899717,-0.018192892869899717,-1.066610721012091,-1.066610721012091,-1.066610721012091,0.005078903836048084,0.005078903836048084,0.005078903836048084,0.026066042992934035,0.026066042992934035,0.026066042992934035,0.025469895508943567,0.025469895508943567,0.025469895508943567,0.0,0.0,0.0,17.68847215194495
2021-04-30,17.338349839492984,34.60000038146973,4.150000095367432,15.942710590900138,19.526497514804543,17.338349839492984,17.338349839492984,0.46769832592962446,0.46769832592962446,0.46769832592962446,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,0.41317130835119975,0.41317130835119975,0.41317130835119975,-0.003972041408986436,-0.003972041408986436,-0.003972041408986436,-0.9647126673883162,-0.9647126673883162,-0.9647126673883162,0.0029775466475085066,0.0029775466475085066,0.0029775466475085066,0.030683889695348267,0.030683889695348267,0.030683889695348267,0.02384312788307645,0.02384312788307645,0.02384312788307645,0.0,0.0,0.0,17.80604816542261
2021-05-01,17.338917231758124,34.60000038146973,4.150000095367432,16.059818695180343,19.658273728580816,17.338917231758124,17.338917231758124,0.4804966125242057,0.4804966125242057,0.4804966125242057,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,0.4369270277181713,0.4369270277181713,0.4369270277181713,0.015581631468840815,0.015581631468840815,0.015581631468840815,-0.9647133152362236,-0.9647133152362236,-0.9647133152362236,0.007180240984560304,0.007180240984560304,0.007180240984560304,0.02142540741768254,0.02142540741768254,0.02142540741768254,0.02214417738835186,0.02214417738835186,0.02214417738835186,0.0,0.0,0.0,17.81941384428233
2021-05-02,17.3394846297819,34.60000038146973,4.150000095367432,16.333939495783735,19.9741164821875,17.3394846297819,17.3394846297819,0.8777333366721825,0.8777333366721825,0.8777333366721825,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,0.8614213550272045,0.8614213550272045,0.8614213550272045,0.01024881005192681,0.01024881005192681,0.01024881005192681,-0.5401395494616117,-0.5401395494616117,-0.5401395494616117,0.012433623935895567,0.012433623935895567,0.012433623935895567,-0.004068275283207883,-0.004068275283207883,-0.004068275283207883,0.02038025692818566,0.02038025692818566,0.02038025692818566,0.0,0.0,0.0,18.217217966454083
2021-05-03,17.340052033562763,34.60000038146973,4.150000095367432,15.654492879504055,19.499565969392922,17.340052033562763,17.340052033562763,0.2258398750283708,0.2258398750283708,0.2258398750283708,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,0.23386197364820205,0.23386197364820205,0.23386197364820205,0.005804795029927158,0.005804795029927158,0.005804795029927158,-1.168508288749936,-1.168508288749936,-1.168508288749936,0.017686996867217152,0.017686996867217152,0.017686996867217152,-0.026583078596036116,-0.026583078596036116,-0.026583078596036116,0.018560979976204862,0.018560979976204862,0.018560979976204862,0.0,0.0,0.0,17.565891908591134
2021-05-04,17.340619443099172,34.60000038146973,4.150000095367432,16.039499387669863,19.697178472788494,17.340619443099172,17.340619443099172,0.5513255762885654,0.5513255762885654,0.5513255762885654,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,0.5636615965456276,0.5636615965456276,0.5636615965456276,0.0022495864028418584,0.0022495864028418584,0.0022495864028418584,-0.8288494056998338,-0.8288494056998338,-0.8288494056998338,0.011382945341625778,0.011382945341625778,0.011382945341625778,-0.029034424729375407,-0.029034424729375407,-0.029034424729375407,0.016698404472313116,0.016698404472313116,0.016698404472313116,0.0,0.0,0.0,17.891945019387737
2021-05-05,17.34118685838957,34.60000038146973,4.150000095367432,16.437109732638156,20.064374604547364,17.34118685838957,17.34118685838957,0.8737321542008366,0.8737321542008366,0.8737321542008366,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,0.8774147256282439,0.8774147256282439,0.8774147256282439,-0.00886045962844325,-0.00886045962844325,-0.00886045962844325,-0.49768218908035483,-0.49768218908035483,-0.49768218908035483,0.005078903836048084,0.005078903836048084,0.005078903836048084,-0.018489561497416117,-0.018489561497416117,-0.018489561497416117,0.014806990070008911,0.014806990070008911,0.014806990070008911,0.0,0.0,0.0,18.214919012590407
2021-05-06,17.341754279432415,34.60000038146973,4.150000095367432,17.195868780530716,20.93286801782772,17.341754279432415,17.341754279432415,1.7250519482403048,1.7250519482403048,1.7250519482403048,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,1.6860824379558137,1.6860824379558137,1.6860824379558137,0.00047197361301321597,0.00047197361301321597,0.00047197361301321597,0.30900782012561967,0.30900782012561967,0.30900782012561967,-0.002275826283813078,-0.002275826283813078,-0.002275826283813078,0.026066042992961766,0.026066042992961766,0.026066042992961766,0.012903467291529278,0.012903467291529278,0.012903467291529278,0.0,0.0,0.0,19.06680622767272
2021-05-07,17.34232170622617,34.60000038146973,4.150000095367432,17.63414009784247,21.315127382604604,17.34232170622617,17.34232170622617,2.071079802479371,2.071079802479371,2.071079802479371,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,2.0293892926964654,2.0293892926964654,2.0293892926964654,-0.001305639176815426,-0.001305639176815426,-0.001305639176815426,0.6656497121130128,0.6656497121130128,0.6656497121130128,-0.013833250740726036,-0.013833250740726036,-0.013833250740726036,0.030683889695373463,0.030683889695373463,0.030683889695373463,0.011006620087532297,0.011006620087532297,0.011006620087532297,0.0,0.0,0.0,19.41340150870554
